"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","X1","X2","X3","Y1","ID","Year","NC.full","C.full","NC.alpha","C.alpha","NC.M","C.M"
16.00744,2.094404,0.09847,19764,696771,3878295,75467872,40,1986,"2.157587D+06",19764,696771,3878295,75467872,40,1986,1,0.879019141583037,1,0.879019141583042,1,0.879019254041729
17.41494,1.647074,0.14079,8798,283360,1616791,25453970,41,1986,"847559.4",8798,283360,1616791,25453970,41,1986,1,0.682098628435901,1,0.713998632538819,1.00014093009026,0.691183239497593
21.66382,2.015932,0.12249,3652,116629,997925,11527380,42,1986,"436468.2",3652,116629,997925,11527380,42,1986,0.812027883288033,0.718751144372159,0.856279313035351,0.804954987872554,0.82093671043463,0.741769860216147
19.86935,1.905325,0.11776,949,62870,389875,6830060,43,1986,"184555.5",949,62870,389875,6830060,43,1986,1,1,1.8840885142255,1.41018013085443,1.1989576470133,1.09385176073247
22.62796,1.77069,0.1187,3316,113747,836196,10941910,44,1986,"375701.5",3316,113747,836196,10941910,44,1986,0.810098350147573,0.704912840473239,0.91538227879588,0.79265101394467,0.820598675478059,0.726375254239873
21.76113,1.880215,0.11114,2282,111635,485938,8815920,45,1986,"313563.9",2282,111635,485938,8815920,45,1986,1,0.802830580078941,1.33107721561187,0.955257842649196,1.06252068101695,0.845888181433861
14.04497,2.140752,0.13053,5792,210838,1443339,23625760,46,1986,"721099.4",5792,210838,1443339,23625760,46,1986,1,0.834156893836336,1,0.859775841279333,1.00220844270123,0.839908001232888
19.1164,2.143382,0.12575,804,50919,232546,3768740,47,1986,"153751.1",804,50919,232546,3768740,47,1986,1,0.824852838895545,1.33582089552239,1.25911372236076,1.08582592317063,0.944560749703186
15.7311,1.905882,0.11546,658,25761,170440,1816630,48,1986,"79127.49",658,25761,170440,1816630,48,1986,0.756952593287961,0.651843462859686,1.10275222235162,1.10275222235162,0.809991001511603,0.802635403673158
21.60314,1.93716,0.10193,8887,297017,2306414,17555730,49,1986,"1.002449D+06",8887,297017,2306414,17555730,49,1986,0.582973365160917,0.434569697520329,0.635431641959888,0.46135435759337,0.585601898652726,0.441985012925781
