"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","X1","X2","X3","Y1","ID","Year","NC.full","C.full","NC.alpha","C.alpha","NC.M","C.M"
40.9768,1.717218,0.13246,939,153797,556448,7364313,45,1997,"376287.2",939,153797,556448,7364313,45,1997,1,0.57819165554362,1.37486687965921,0.803846454976401,1.05871296455122,0.679794708427708
26.2768,2.061446,0.12389,3329,213365,1231794,25545544,46,1997,"679922.9",3329,213365,1231794,25545544,46,1997,1,0.801749183020909,1,0.85404291042279,1.00115063690685,0.811882671675659
32.5768,1.9479,0.12051,476,31431,281607,2870828,47,1997,"110667.5",476,31431,281607,2870828,47,1997,0.838235294117647,0.626629223189759,1.51022875505075,1.03447344473971,0.932194712816014,0.851587017655804
24.8768,1.739913,0.13051,386,20042,124633,1117678,48,1997,"60739.63",386,20042,124633,1117678,48,1997,0.649362528383333,0.64188982286451,1.07050194591358,1.07050194591358,0.793431435366807,0.793431435366807
35.3768,1.769825,0.12946,4627,225804,2021239,12362169,49,1997,"824991.6",4627,225804,2021239,12362169,49,1997,0.45601901880268,0.326364742513017,0.502053166198401,0.362389634126254,0.460810636504021,0.340845184543295
22.7768,1.836696,0.15608,2254,70122,540151,6248518,50,1997,"264438.5",2254,70122,540151,6248518,50,1997,0.635592253501041,0.480926450646538,0.751732694446821,0.64479100368467,0.657444529729021,0.538763297145562
35.3768,1.958578,0.09402,3173,305473,1878535,45234244,51,1997,"887163.1",3173,305473,1878535,45234244,51,1997,1,1,1,1,1.00000063041654,1.00000063041655
28.3768,1.797728,0.13983,631,47468,251925,3456159,52,1997,"138467",631,47468,251925,3456159,52,1997,1,0.568838083213397,1.37717908082409,0.893581988012518,1.11637367109082,0.721758145937007
22.7768,1.957232,0.13538,399,14370,137256,2372914,53,1997,"55795.09",399,14370,137256,2372914,53,1997,1,0.997898436004073,2.18726513569937,1.51087495395612,1.14687960944582,1.14687960944582
24.8768,2.211459,0.12662,2322,238655,1072714,20019804,54,1997,"721366.7",2322,238655,1072714,20019804,54,1997,1,0.7290011009277,1.03078453343575,0.798924444082627,1.00105304462993,0.743561767314259
29.7768,1.932023,0.12415,2323,101794,844311,16257886,55,1997,"370661.1",2323,101794,844311,16257886,55,1997,1,0.948952368470937,1.23059315873234,1.02679581224412,1.01914040035698,0.962951579735896
24.1768,2.306559,0.11909,562,23841,141973,3337119,56,1997,"85485.6",562,23841,141973,3337119,56,1997,1,0.850475555396358,1.78034555866256,1.46690868732942,1.18586855510766,1.02705285253266
31.8768,1.714259,0.14545,1654,64298,555761,11432628,57,1997,"243783.1",1654,64298,555761,11432628,57,1997,1,1,1.50362756952842,1.15814572367648,1.08188557613019,1.06619410729029
30.4768,1.170582,0.13185,1961,76362,150257,6706400,58,1997,"168964.4",1961,76362,150257,6706400,58,1997,1,1,2.0620803024152,2.0451926493374,1.26461608583727,1.26461608583727
28.3768,1.738449,0.16321,1664,164121,830001,8606806,59,1997,"467999.5",1664,164121,830001,8606806,59,1997,0.924879807692308,0.427330738171227,1,0.526258167361453,0.94097493062603,0.47205266764172
29.7768,2.134126,0.12268,406,12768,65665,1986943,60,1997,"47393.69",406,12768,65665,1986943,60,1997,1,1,2.16208025584406,2.16208025584406,1.34369183467926,1.34369183467926
29.19473,2.037762,0.12307,858,37218,191889,6156935,61,1997,"124506.3",858,37218,191889,6156935,61,1997,1,1,1.55974026650824,1.53687098632518,1.09798153525417,1.09798153525417
34.6768,1.788787,0.11002,1901,22624,167843,5713344,62,1997,"124856.2",1901,22624,167843,5713344,62,1997,1,1,1.96998762376238,1.91158913843606,1.21303666177692,1.21303666177692
27.6768,1.977536,0.13902,1854,44037,368651,5872660,63,1997,"189647.4",1854,44037,368651,5872660,63,1997,0.84515293957354,0.670154607131817,1.09816745009878,0.956836323440263,0.892919767218887,0.767876351988202
33.2768,2.039058,0.11728,2105,108766,673214,14985285,64,1997,"370782.4",2105,108766,673214,14985285,64,1997,1,0.85492218535237,1.10745320210215,0.978457134821361,1.01380444720942,0.885743071444712
28.3768,1.786754,0.12399,1573,166358,1105737,21134024,65,1997,"478977.8",1573,166358,1105737,21134024,65,1997,1,0.936167384916823,1.24920534011443,0.985080907526521,1.00593993743965,0.955478736360842
29.0768,2.100049,0.1279,632,32643,276061,2699861,66,1997,"122236.6",632,32643,276061,2699861,66,1997,0.631329113924051,0.521462531006384,1.02008976276982,0.790554219280128,0.744674520881436,0.685922529937426
33.9768,1.925173,0.1141,399,16389,116257,2899611,67,1997,"58373.32",399,16389,116257,2899611,67,1997,1,1,2.27091341753615,1.78024532158257,1.24524506655631,1.24524506655631
29.7768,1.842323,0.16869,7737,225753,1611440,14570488,68,1997,"918126.8",7737,225753,1611440,14570488,68,1997,0.462662587499379,0.361426949732786,0.481792047060283,0.42364861101637,0.46606590826025,0.378085556914461
31.1768,1.718201,0.14511,4230,234700,1641885,25217696,69,1997,"773393.5",4230,234700,1641885,25217696,69,1997,0.8594887089902,0.677205541528803,0.8594887089902,0.705479412020564,0.860107545045176,0.6819042932606
25.5768,1.910088,0.14281,3731,155646,1339286,17883192,70,1997,"583988",3731,155646,1339286,17883192,70,1997,0.875994243347083,0.684236026340029,0.98524857689886,0.72617247856196,0.882017636691467,0.69320647011471
33.2768,1.571464,0.11622,1881,125267,755929,17432324,71,1997,"347300.3",1881,125267,755929,17432324,71,1997,1,0.899498389629501,1.41225167972124,1.00263284075313,1.02526310324888,0.921615465413603
29.7768,2.592521,0.12383,1094,44569,221182,6704590,72,1997,"175510.9",1094,44569,221182,6704590,72,1997,1,0.943809883685811,1.40084636181968,1.39433890930333,1.09868791729133,1.03636180205494
40.68519,1.795887,0.11333,374,14421,165216,1660999,73,1997,"59838.68",374,14421,165216,1660999,73,1997,1,0.888500591516752,1.13646765134179,1.13646765134179,1.04005278035435,1.04005278035435
30.4768,1.851104,0.13051,1168,79502,522430,4528834,74,1997,"250945.8",1168,79502,522430,4528834,74,1997,0.73458904109589,0.375847308687122,0.88438026716309,0.530766064836194,0.745170047497412,0.457779344430546
19.9768,1.485726,0.13272,1762,40751,455951,6040944,75,1997,"156257.8",1762,40751,455951,6040944,75,1997,0.91330274103703,0.739617730874916,1.09369095236927,1.02120371498638,0.946652962386628,0.846958843787134
29.7768,2.231601,0.14092,1336,209727,781627,15692378,76,1997,"617955.7",1336,209727,781627,15692378,76,1997,1,0.846794329116745,1.15194610778443,0.964157419957844,1.01908525265752,0.900665502455732
24.8768,1.438229,0.13008,110,12949,80932,1404357,77,1997,"31887.71",110,12949,80932,1404357,77,1997,1,1,3.62727272727273,3.62727272727273,1.93760943775355,1.93760943775355
33.2768,1.973293,0.13623,4811,303659,1783893,42416100,78,1997,"1.002323D+06",4811,303659,1783893,42416100,78,1997,1,0.934334515180325,1,0.952957492626431,1.00000037137919,0.937818345520156
33.2768,1.890442,0.11983,4458,157934,1432952,26237132,79,1997,"618623.6",4458,157934,1432952,26237132,79,1997,1,0.995668820733074,1,1,1.00137265500859,1.00137265500859
41.6768,2.097494,0.17342,552,70310,243117,5738270,80,1997,"212641.8",552,70310,243117,5738270,80,1997,1,0.958275934469276,1.90474956502425,1.29217836970044,1.17182214624443,1.10562115843151
40.2768,1.546827,0.11888,869,53150,254390,5966063,81,1997,"147456.3",869,53150,254390,5966063,81,1997,0.987341772151899,0.822627213424736,1.30149597238205,1.15038813465614,1.01318319995687,0.905887254276093
28.3768,2.04899,0.10798,1131,48360,299297,8213518,82,1997,"163501.4",1131,48360,299297,8213518,82,1997,1,0.999999999999998,1.78639371381307,1.31681909674505,1.06764362846263,1.06764362846263
